BARCODE,ITEM DESCRIPTION,, SUPPLIER , SELLING PRICE , PURCHASE PRICE , REV ,,,,
NEOZEP,NEOZEP,,PURCHASE, 10.00 ,, NO PP ,,,,
4807770122712,NISSIN MALKIST 10s,,PURCHASE, 51.00 ,, NO PP ,,,,
4800016551574,NISSIN RAMEN CHICKEN,,PURCHASE, 17.00 ,, NO PP ,,,,
4807770120213,NISSIN WAFER (20PCS) ,,PURCHASE, 57.00 , 51.00 , 6.00 ,,,,
4807770121227,NISSIN WAFER STIX ,,PURCHASE, 65.00 , 59.50 , 5.50 ,,,,
4807770121210,NISSIN WAFER STRAW SOLO,,PURCHASE, 9.00 , 5.85 , 3.15 ,,,,
4800056191020,OK CHEESE - 500g ,,PURCHASE, 97.00 , 94.50 , 2.50 ,,,,
4809010109767,OTAP (LAURA) ,,PURCHASE, 73.00 , 62.75 , 10.25 ,,,,
4809010305886,PAM TUNAY BUO 30g ,,PURCHASE, 35.00 , 31.50 , 3.50 ,,,,
4809010305206,PAM TUNAY DUR 20g ,,PURCHASE, 25.00 , 22.00 , 3.00 ,,,,
4809010305992,PAM TUNAY DUR 30g ,,PURCHASE, 35.00 , 31.50 , 3.50 ,,,,
4806537658822,PAMINTANG TUNAY 25pcs,,PURCHASE, 36.00 , 31.50 , 4.50 ,,,,
GOOD,PAPER PLATES GOODNEWS,,PURCHASE, 25.00 , 14.75 , 10.25 ,,,,
4809012772594,PASALUBONG ASSTD ,,PURCHASE, 58.00 , 53.00 , 5.00 ,,,,
4809010510099,PASALUBONG BRWNIES,,PURCHASE, 58.00 , 53.00 , 5.00 ,,,,
4809012772099,PASALUBONG CARAMEL BARS ,,PURCHASE, 81.00 , 77.00 , 4.00 ,,,,
4809012772853,PASALUBONG CHOCO YAM ,,PURCHASE, 113.00 , 103.00 , 10.00 ,,,,
4809010510112,PASALUBONG MACAPUNO ,,PURCHASE, 89.00 , 84.00 , 5.00 ,,,,
4809010510310,PASALUBONG NATA,,PURCHASE, 50.00 , 44.25 , 5.75 ,,,,
4809010510419,PASALUBONG NATA ,,PURCHASE, 75.00 , 66.50 , 8.50 ,,,,
4809010510426,PASALUBONG NATA ,,PURCHASE, 75.00 , 66.50 , 8.50 ,,,,
4809012772822,PASALUBONG UBE YAM ,,PURCHASE, 113.00 , 103.00 , 10.00 ,,,,
4806527480204,PERLA PURE ,,PURCHASE, 40.00 , 33.00 , 7.00 ,,,,
4800135006542,PH CARE NATURAL ,,PURCHASE, 57.00 , 52.00 , 5.00 ,,,,
4800888154941,PONDS BRIGHT ,,PURCHASE, 18.00 , 14.41 , 3.59 ,,,,
4800024585950,POTATO CRISP -CHEESE,,PURCHASE, 10.00 , 5.48 , 4.52 ,,,,
4800024585967,POTATO CRISP -ORIGINAL,,PURCHASE, 10.00 , 5.48 , 4.52 ,,,,
4800194104029,POTATO FRIES,,PURCHASE, 9.00 , 6.25 , 2.75 ,,,,
4800194104777,POTATO FRIES ,,PURCHASE, 9.00 , 6.25 , 2.75 ,,,,
4800045310296,PRIDE ANTIBAC 1kg,,PURCHASE, 94.00 , 89.75 , 4.25 ,,,,
4800045310036,PRIDE BLUE 1000g ,,PURCHASE, 90.00 , 85.10 , 4.90 ,,,,
4800045330065,PRIDE LONG BAR ANTI BACTERIAL ,,PURCHASE, 23.00 , 21.00 , 2.00 ,,,,
4800045380909,PRIDE LONG BAR FABCON ,,PURCHASE, 23.00 , 21.00 , 2.00 ,,,,
4800045350032,PRIDE SAKURA ,,PURCHASE, 96.00 , 91.75 , 4.25 ,,,,
4800060075200,PURITY COTTON ,,PURCHASE, 10.00 , 6.75 , 3.25 ,,,,
4800060080808,PURITY COTTON BUDS 400,,PURCHASE, 59.00 , 55.00 , 4.00 ,,,,
4805358373471,QUEZO BIG 440G ,,PURCHASE, 116.00 , 106.75 , 9.25 ,,,,
4800017955906,RAM B.CRUMBS 100G ,,PURCHASE, 16.00 , 12.85 , 3.15 ,,,,
1001745,RAM BLACK BEANS,,PURCHASE, 16.00 , 11.75 , 4.25 ,,,,
4800017956200,RAM BREADCRUMBS 230G ,,PURCHASE, 31.00 , 27.25 , 3.75 ,,,,
4800017934307,RAM CORNSTARCH -SM,,PURCHASE, 19.00 , 14.00 , 5.00 ,,,,
4800017934505,RAM CSTARCH 200G ,,PURCHASE, 33.00 , 26.75 , 6.25 ,,,,
4800017909602,RAM ELBOW 200g ,,PURCHASE, 24.00 , 19.75 , 4.25 ,,,,
4800017909701,RAM ELBOW 400g ,,PURCHASE, 33.00 , 29.50 , 3.50 ,,,,
4800017965202,RAM HOT SAUCE 200,,PURCHASE, 29.00 , 23.50 , 5.50 ,,,,
4800017952301,RAM HOTCAKE MIX,,PURCHASE, 31.00 , 27.25 , 3.75 ,,,,
4800017954107,RAM KAONG RED 12oz,,PURCHASE, 68.00 , 65.00 , 3.00 ,,,,
4800017955203,RAM NATA ,,PURCHASE, 43.00 , 37.00 , 6.00 ,,,,
4800017960900,RAM PICKLE REL 100G,,PURCHASE, 38.00 , 32.75 , 5.25 ,,,,
4800017931405,RAM PICKLE REL 135G,,PURCHASE, 46.00 , 42.00 , 4.00 ,,,,
4800017914507,RAM PORK & BEANS 100g ,,PURCHASE, 15.00 , 11.25 , 3.75 ,,,,
4800017917201,RAM RAISINS ,,PURCHASE, 81.00 , 75.50 , 5.50 ,,,,
4800017917102,RAM RAISINS 100g ,,PURCHASE, 50.00 , 44.50 , 5.50 ,,,,
4800017961808,RAM RAISINS 50G,,PURCHASE, 30.00 , 24.75 , 5.25 ,,,,
4800017910509,RAM SALAD MAC 400g,,PURCHASE, 33.00 , 29.50 , 3.50 ,,,,
4800017910301,RAM SALAD MACARONI 200g ,,PURCHASE, 24.00 , 19.75 , 4.25 ,,,,
4806519822180,RAZOR BLUE ,,PURCHASE, 28.00 , 16.00 , 12.00 ,,,,
4806525662220,RELISH APC ,,PURCHASE, 20.00 , 16.00 , 4.00 ,,,,
8993175538145,RICHEESE CHEESE,,PURCHASE, 14.00 , 9.75 , 4.25 ,,,,
4800040241229,RICOA COCOA 70g,,PURCHASE, 40.00 , 35.00 , 5.00 ,,,,
4800110068893,ROYAL 400G ,,PURCHASE, 66.00 , 60.75 , 5.25 ,,,,
4800110098715,ROYAL CHEESY CELEB,,PURCHASE, 136.00 , 126.50 , 9.50 ,,,,
4800110099026,ROYAL CHEESY CELEB FILI,,PURCHASE, 136.00 , 126.50 , 9.50 ,,,,
4800110068947,ROYAL SALAD MACA 200g ,,PURCHASE, 39.00 , 35.00 , 4.00 ,,,,
4800110068886,ROYAL SPAG 1KL ,,PURCHASE, 108.00 , 100.50 , 6.50 ,,,,
4806020400198,SELECT 1L,,PURCHASE, 53.00 , 45.00 , 8.00 ,,,,
4806020400709,SELECT 340ML,,PURCHASE, 18.00 , 12.00 , 6.00 ,,,,
4800017921604,SEVILLA GARBANZOS ,,PURCHASE, 20.00 , 17.00 , 3.00 ,,,,
4800194117180,SHOESTIRNGS POTATO,,PURCHASE, 8.00 , 5.95 , 2.05 ,,,,
4806507836403,SILKA GREEN 45G,,PURCHASE, 19.00 , 14.25 , 4.75 ,,,,
4806531431216,SIP WATER,,PURCHASE, 12.00 , 5.33 , 6.67 ,,,,
750515052253,SKYFLAKES FREE,,PURCHASE, 62.00 , 56.25 , 5.75 ,,,,
4800249008937,SM TUNA H2O 180g ,,PURCHASE, 58.00 , 54.50 , 3.50 ,,,,
4800045310241,SMART KALA 200g ,,PURCHASE, 26.00 ,21.5, 4.50 ,,,,
4800045310173,SMART LEMON  200g ,,PURCHASE, 26.00 ,21.5, 4.50 ,,,,
4800016560927,SPICY HOT BEEF,,PURCHASE, 26.00 , 21.25 , 4.75 ,,,,
STAR,STAR MARGARINE ,,PURCHASE, 32.00 , 26.83 , 5.17 ,,,,
4806506406034,SUGAR BROWN 1/2,,PURCHASE, 38.00 , 33.00 , 5.00 ,,,,
4806507940049,SUGAR BROWN 1KL,,PURCHASE, 88.00 , 81.00 , 7.00 ,,,,
4806506406010,sugar white 1/2kl rabbit,,PURCHASE, 44.00 , 39.00 , 5.00 ,,,,
4806507940070,SUGAR WHITE 1/4 (RED CAMIA) ,,PURCHASE, 26.00 , 20.00 , 6.00 ,,,,
22000006455,SUGUS BAR STRAWBERRY,,PURCHASE, 16.00 ,, NO PP ,,,,
4805388931290,SUNMAID RAISINS 100g,,PURCHASE, 48.00 , 44.50 , 3.50 ,,,,
4800030006067,SUNSHINE BIG SAGO,,PURCHASE, 59.00 , 52.75 , 6.25 ,,,,
4800030006029,SUNSHINE BIG/SMALL SAGO ,,PURCHASE, 34.00 , 30.50 , 3.50 ,,,,
4800091933173,SUNSHINE MURIATIC ACID (500ml) ,,PURCHASE, 45.00 , 40.75 , 4.25 ,,,,
4806512340308,SUPER TIBAY SPONGE,,PURCHASE, 36.00 , 28.00 , 8.00 ,,,,
4800888199126,SURF BAR PURPLE,,PURCHASE, 30.00 , 25.20 , 4.80 ,,,,
4800888189806,SURF CHERRY BLOSSOM 65G,,PURCHASE, 45.00 , 38.25 , 6.75 ,,,,
4800888221056,SURF CHERRY BLOSSOM 6s,,PURCHASE, 45.00 , 37.50 , 7.50 ,,,,
4806513800375,TAIHING MUSHROOM 198g ,,PURCHASE, 33.00 , 28.50 , 4.50 ,,,,
4801958408001,TASTY BOY SPICY 1KL 67g ,,PURCHASE, 12.00 , 9.50 , 2.50 ,,,,
TENDER,TENDER CARE SOAP,,PURCHASE, 26.00 , 18.06 , 7.94 ,,,,
8850006946312,TENDER CARE MILD 25G,,PURCHASE, 22.00 , 15.50 , 6.50 ,,,,
TISSUE,TISSUE ROLL,,PURCHASE, 14.00 , 9.13 , 4.88 ,,,,
4800092773211,TOSTAS SOUR CREAM,,PURCHASE, 18.00 , 13.07 , 4.93 ,,,,
4003084880410,TROLLI ,,PURCHASE, 16.00 , 11.25 , 4.75 ,,,,
4809012772815,UBE YAM CAKE BAR ,,PURCHASE, 14.00 , 10.10 , 3.90 ,,,,
UFC,UFC KETCHUP 100G ,,PURCHASE, 13.00 , 8.69 , 4.31 ,,,,
4806519890325,UNI KOJIC,,PURCHASE, 20.00 , 14.00 , 6.00 ,,,,
4806519890363,UNI KOJIC 135g 2s,,PURCHASE, 78.00 , 74.00 , 4.00 ,,,,
4809014485041,UNICARE PANTS LRGE,,PURCHASE, 164.00 , 155.75 , 8.25 ,,,,
4800888127112,VASELINE ALOE LOTION -100ML ,,PURCHASE, 68.00 , 62.50 , 5.50 ,,,,
6973155761659,VENDING MACHINE CANDY ,,PURCHASE, 10.00 ,, NO PP ,,,,
VENDO,VENDO CANDY,,PURCHASE, 10.00 , 4.60 , 5.40 ,,,,
4987176013507,VICKS inhaler ,,PURCHASE, 80.00 ,, NO PP ,,,,
8996001350836,WAFELLO CHOCO WAFER,,PURCHASE, 10.00 ,, NO PP ,,,,
8996001351826,WAFELLO WAFER 21g ,,PURCHASE, 9.00 , 4.95 , 4.05 ,,,,
745760413775,WELLNESS PALM OIL 1L ,,PURCHASE, 92.00 , 82.00 , 10.00 ,,,,
4987176022837,WHISPER XTRA LONG ,,PURCHASE, 34.00 , 27.44 , 6.56 ,,,,
4800110021973,WHITE KING CHAMPORADO,,PURCHASE, 65.00 , 58.50 , 6.50 ,,,,
4800110066165,WHITE KING PANCAKE 200G,,PURCHASE, 44.00 , 39.00 , 5.00 ,,,,
4800110006727,WHITE KING PANCAKE 400G,,PURCHASE, 64.00 , 56.50 , 7.50 ,,,,
4806020422299,WINROX FLOWERS  250ML ,,PURCHASE, 14.00 , 11.25 , 2.75 ,,,,
4806020421933,WINROX UNSCENTED 250ML ,,PURCHASE, 14.00 , 10.60 , 3.40 ,,,,
6971962389141,WIPES COTTON ,,PURCHASE, 30.00 , 20.00 , 10.00 ,,,,
6971962389172,WIPES COTTON ,,PURCHASE, 30.00 , 20.00 , 10.00 ,,,,
4800110060972,WK APFLOUR (400g) ,,PURCHASE, 43.00 , 39.25 , 3.75 ,,,,
BIOGESIC,BIOGESIC,,PURCHASE, 8.00 ,, NO PP ,,,,
4806507621870,BREAD CRUMBS 230G,,PURCHASE, 39.00 , 33.25 , 5.75 ,,,,
4806507621887,BREAD CRUMBS 80G,,PURCHASE, 18.00 , 13.50 , 4.50 ,,,,
4806535180400,BRILIANT CINNAMON ,,PURCHASE, 18.00 , 12.00 , 6.00 ,,,,
4806535178896,BRILIANT MARGARINE,,PURCHASE, 30.00 , 22.00 , 8.00 ,,,,
4806535179466,BRILIANT ROCK SALT 250G,,PURCHASE, 10.00 , 3.75 , 6.25 ,,,,
4806535179282,BRILLIAN ROCK SALT,,PURCHASE, 15.00 , 6.25 , 8.75 ,,,,
4806535178872,BRILLIANT A.P FLOUR ,,PURCHASE, 38.00 , 32.25 , 5.75 ,,,,
4806535180073,BRILLIANT ATSUETE,,PURCHASE, 3.00 , 5.38 , (2.38),,,,
4806535179879,BRILLIANT CHILI POWDER,,PURCHASE, 18.00 , 11.50 , 6.50 ,,,,
4806535179640,BRILLIANT COCO 1L ,,PURCHASE, 93.00 , 83.00 , 10.00 ,,,,
4806535179015,BRILLIANT COCOA,,PURCHASE, 30.00 , 21.50 , 8.50 ,,,,
4806535180882,BRILLIANT COCONUT BOTE ,,PURCHASE, 36.00 , 30.00 , 6.00 ,,,,
4806535178858,BRILLIANT FLOUR ,,PURCHASE, 32.00 , 26.75 , 5.25 ,,,,
4806535179442,BRILLIANT IODIZED,,PURCHASE, 18.00 , 9.00 , 9.00 ,,,,
4806535180660,BRILLIANT PASAS,,PURCHASE, 20.00 , 13.75 , 6.25 ,,,,
4806535181049,BROWN SUGAR (BRILLIANT) 1/2KL,,PURCHASE, 40.00 , 35.50 , 4.50 ,,,,
4806535181018,BROWN SUGAR (BRILLIANT) 1/4KL,,PURCHASE, 22.00 , 16.00 , 6.00 ,,,,
8996001357422,CAL CHEESE ,,PURCHASE, 63.00 , 57.00 , 6.00 ,,,,
8996001351802,CAL CHEESE CHOCO,,PURCHASE, 14.00 , 10.50 , 3.50 ,,,,
CHARMEE,CHARMEE SINGLES ,,PURCHASE, 5.00 , 2.10 , 2.90 ,,,,
7622201394516,CHEEZ WHIZ 200G (save 10),,PURCHASE, 82.00 , 71.00 , 11.00 ,,,,
4800552888066,CHIPS DELIGHT 20G,,PURCHASE, 10.00 , 6.25 , 3.75 ,,,,
4809012772846,CHOCO CAKE BAR ,,PURCHASE, 14.00 , 10.30 , 3.70 ,,,,
4800040314428,CHOCO CHIP 80g,,PURCHASE, 32.00 , 27.00 , 4.50 ,,,,
4800067112410,CLEENE,,PURCHASE, 12.00 , 7.00 , 5.00 ,,,,
4800067126943,CLEENE ALCOHOL 500ML ,,PURCHASE, 88.00 , 77.00 , 11.00 ,,,,
4800216110045,CLOVER 145G,,PURCHASE, 58.00 , 51.15 , 6.85 ,,,,
6971962389356,COTTON CLEAN WIPES,,PURCHASE, 28.00 , 20.00 , 8.00 ,,,,
6973312227035,COTTON CLEANWIPES 80s,,PURCHASE, 40.00 , 30.00 , 10.00 ,,,,
6973312227042,COTTON CLEANWIPES 80s BIG ,,PURCHASE, 50.00 , 38.00 , 12.00 ,,,,
4800024578938,CREAMY & CHEESE SPAG SAUCE 900G,,PURCHASE, 98.00 , 90.50 , 7.50 ,,,,
4800092550102,CUPPKEYK CHEESY,,PURCHASE, 69.00 , 63.66 , 5.34 ,,,,
4800092553134,CUPPKEYK MELT,,PURCHASE, 69.00 , 63.66 , 5.34 ,,,,
4800040211147,CURLY TOPS,,PURCHASE, 22.00 , 16.25 , 5.75 ,,,,
4800040211154,CURLY TOPS 15s,,PURCHASE, 32.00 , 26.30 , 5.70 ,,,,
4805358247048,DARI CRÈME,,PURCHASE, 65.00 , 59.00 , 6.00 ,,,,
4805358247017,DARI CRÈME 1/2,,PURCHASE, 43.00 , 37.00 , 6.00 ,,,,
4805358246010,DARI CRÈME 100G ,,PURCHASE, 42.00 , 36.00 , 6.00 ,,,,
4805358246041,DARI CRÈME CLASSIC,,PURCHASE, 59.00 , 52.50 , 6.50 ,,,,
4801668500286,DATU PUTI SOY 385ML ,,PURCHASE, 25.00 , 20.15 , 4.85 ,,,,
4806507830371,DEFINE STYLING GEL ,,PURCHASE, 18.00 , 12.00 , 6.00 ,,,,
4800047847271,DEL FOREVER JOY 6s,,ZON+SILKA, 36.00 , 29.82 , 6.18 ,,,,
4806515163744,DEOPLUS TAWAS,,PURCHASE, 18.00 , 12.50 , 5.50 ,,,,
DIATABS,DIATABS,,PURCHASE, 12.00 ,, 12.00 ,,,,
4800024572523, DM CARBONARA  ,,PURCHASE, 44.00 , 37.65 , 6.35 ,,,,
4800024574350,DM CHUNKS 200G ,,PURCHASE, 31.00 , 26.05 , 4.95 ,,,,
4800024580016,DM FIL SAUCE 500G,,PURCHASE, 65.00 , 59.90 , 5.10 ,,,,
4800024580405,DM FIL SPAG PACK 500G ,,PURCHASE, 82.00 , 75.00 , 7.00 ,,,,
4800024580399,DM SWEET SPAG PACK 500G ,,PURCHASE, 86.00 , 77.15 , 8.85 ,,,,
4800024575449,DM TOMATO SAUCE FIL 900G,,PURCHASE, 86.00 , 79.00 , 7.00 ,,,,
4806020400136,DOLUX 1L,,PURCHASE, 37.00 , 29.50 , 7.50 ,,,,
4806020400129,DOLUX 500ML,,PURCHASE, 23.00 , 17.00 , 6.00 ,,,,
8801038200019,DORCO BLADES (10PCS),,PURCHASE, 40.00 ,, NO PP ,,,,
4809013563672,DUTCH CHOCO ,,PURCHASE,, 30.38 , (30.38),,,,
4809010109309,EGG CRACKLETS,,PURCHASE, 80.00 , 74.00 , 6.00 ,,,,
4807770100468,EGGNOG 32G ,,PURCHASE, 14.00 , 10.50 , 3.50 ,,,,
4800488070238,EQ COLORS M 16s,,PURCHASE, 100.00 , 95.00 , 5.00 ,,,,
4800488070221,EQ COLORS S 18s,,PURCHASE, 100.00 , 93.75 , 6.25 ,,,,
AA,EVEREADY AA,,PURCHASE, 20.00 , 13.00 , 7.00 ,,,,
AAA,EVEREADY AAA,,PURCHASE, 18.00 , 13.00 , 5.00 ,,,,
4800095008082,FAMILY  500ml  ,,PURCHASE, 75.00 , 69.50 , 5.50 ,,,,
4806502352861,FEMME COTTON BUDS ,,PURCHASE, 29.00 , 25.15 , 3.85 ,,,,
FEMME,FEMME TISSUE (PC) ,,PURCHASE, 14.00 , 9.49 , 4.51 ,,,,
4800040314213,FIBISCO CHOCO CHIP 200G,,PURCHASE, 62.00 , 56.50 , 5.50 ,,,,
4800040313216,FIBISCO PEANUT CRUNCH,,PURCHASE, 56.00 , 49.50 , 6.50 ,,,,
6971486427831,GUMMY FRIES ,,PURCHASE, 12.00 , 5.60 , 6.40 ,,,,
GUMMY,GUMMY FRIES/ BENTO,,PURCHASE, 12.00 , 7.00 , 5.00 ,,,,
3D,3D MASK 10s,,PURCHASE, 25.00 , 10.00 , 15.00 ,,,,
4806500670073,3Q KOMEYA BIHON ,,PURCHASE, 37.00 , 32.00 , 5.00 ,,,,
AJI,AJI VETSIN,,PURCHASE, 5.00 ,, NO PP ,,,,
4801958341100,AJI VETSIN 11g x18,,PURCHASE, 70.00 , 61.95 , 8.05 ,,,,
4806515160811,ALCO ETHYL -150ML ,,PURCHASE, 38.00 , 32.00 , 6.00 ,,,,
4806515161221,ALCO ETHYL SP 60ml,,PURCHASE, 38.00 , 28.50 , 9.50 ,,,,
4806515160859,ALCOPLUS ethyl  ALC.-250ml ,,PURCHASE, 56.00 , 46.75 , 9.25 ,,,,
4806515160828,ALCOPLUS ethyl  ALC.-500ml ,,PURCHASE, 89.00 , 79.50 , 9.50 ,,,,
4806515160798,ALCOPLUS ISO 500,,PURCHASE, 100.00 , 90.50 , 9.50 ,,,,
4806515160774,ALCOPLUS iso 60ML ,,PURCHASE, 28.00 , 19.50 , 8.50 ,,,,
4806515161214,ALCOPLUS ISO 60ML spray,,PURCHASE, 39.00 , 29.25 , 9.75 ,,,,
4806515160842,ALCOPLUS isopropyl ALC.-250ml ,,PURCHASE, 65.00 , 55.00 , 10.00 ,,,,
4808888844008,AXION KALA 50ml ,,PURCHASE, 13.00 , 9.29 , 3.71 ,,,,
4808888842806,AXION LEMON 50ml ,,PURCHASE, 13.00 , 9.29 , 3.71 ,,,,
4808888821221,AXION PASTE 190g ,,PURCHASE, 36.00 , 30.50 , 5.50 ,,,,
4808888821122,AXION PASTE 350g ,,PURCHASE, 55.00 , 50.00 , 5.00 ,,,,
4809014485362,BABY WIPES unicare,,PURCHASE, 25.00 , 18.50 , 6.50 ,,,,
4806512023546,BBQ MARINADE 80ML,,PURCHASE, 20.00 , 16.45 , 3.55 ,,,,
4809012634410,BBY FIRST WIPES,,PURCHASE, 40.00 , 33.00 , 7.00 ,,,,
4806519450048,BEAUCE KOJIC ,,PURCHASE, 40.00 , 33.33 , 6.67 ,,,,
4800204002017,BETADINE 60ml ,,PURCHASE, 150.00 , 140.00 , 10.00 ,,,,
BIO,BIOGESIC,,PURCHASE, 8.00 , 3.50 , 4.50 ,,,,
4809011168459,BOSTON PAMINTA PINO 1.4g,,PURCHASE, 45.00 , 39.40 , 5.60 ,,,,
4809011168145,BOSTON PINO 10g,,PURCHASE, 12.00 , 10.00 , 2.00 ,,,,
4807770101502,BREADSTIX,,PURCHASE, 62.00 , 57.90 , 4.10 ,,,,
4807770101717,BREADSTIX 130G ,,PURCHASE, 28.00 ,, NO PP ,,,,
4807770100703,BREADSTIX 20g ,,PURCHASE, 8.00 , 5.80 , 2.20 ,,,,
4807770120091,BREADSTIX CHEESE,,PURCHASE, 54.00 , 50.00 , 4.00 ,,,,
4807770101861,BREASTIX 35g ,,PURCHASE, 14.00 , 10.50 , 3.50 ,,,,
4806535179916,BRILLIANT CURRY,,PURCHASE, 20.00 , 14.75 , 5.25 ,,,,
4806535180752,BRILLIANT PALM BOTE ,,PURCHASE, 39.00 , 33.75 , 5.25 ,,,,
LOLLI,BURGER/LOLLI,,CLOSET, 12.00 , 6.00 , 6.00 ,,,,
63211012613,CAMPBELL MUSHROOM,,PURCHASE, 52.00 , 48.50 , 3.50 ,,,,
51000012616,CAMPBELLS CREAM ,,PURCHASE, 76.00 , 66.00 , 10.00 ,,,,
4809010510198,CARAMEL BAR ORIG,,PURCHASE, 14.00 , 10.30 , 3.70 ,,,,
8996001603192,CHAMPION ENERGEN,,PURCHASE, 8.00 , 7.00 , 1.00 ,,,,
4806501705248,CHAMPION FAB 800G ,,PURCHASE, 92.00 , 87.50 , 4.50 ,,,,
4800488100058,CHARMEE 8S,,PURCHASE, 18.00 , 12.00 , 6.00 ,,,,
4800488114772,CHARMEE LINER 20s ,,PURCHASE, 22.00 , 16.60 , 5.40 ,,,,
4800488958581,CHARMEE NO WNGS 8s,,PURCHASE, 22.00 , 18.00 , 4.00 ,,,,
4800488100089,CHARMEE P.LINER GREEN TEA,,PURCHASE, 29.00 , 24.30 , 4.70 ,,,,
4800488011330,CHARMEE P.LINER LAVENDER,,PURCHASE, 29.00 , 24.30 , 4.70 ,,,,
4800488100065,CHARMEE P.LINER UNSCENTED,,PURCHASE, 28.00 , 23.40 , 4.60 ,,,,
4800488100119,CHARMEE WING 8s HEAVY FLOW ,,PURCHASE, 29.00 , 24.10 , 4.90 ,,,,
4800488100188,CHARMEE WINGS 12s,,PURCHASE, 29.00 , 25.50 , 3.50 ,,,,
4800216125919,CHEEEZY BLUE,,PURCHASE, 55.00 , 49.00 , 6.00 ,,,,
4805358324053,CHEEZEE 235g ,,PURCHASE, 88.00 , 81.00 , 7.00 ,,,,
4805358317062,CHEEZEE 430g,,PURCHASE, 139.00 , 128.50 , 10.50 ,,,,
4805358317031,CHEEZEE CHEESE 165g,,PURCHASE, 48.00 , 43.00 , 5.00 ,,,,
4805358427679,CHEEZEE MILKY 120G,,PURCHASE, 42.00 , 39.75 , 2.25 ,,,,
4805358324152,CHEEZEE ORIG 30g ,,PURCHASE, 10.00 , 8.75 , 1.25 ,,,,
4805358324022,CHEEZEE ORIG BOT 120g,,PURCHASE, 53.00 , 47.50 , 5.50 ,,,,
4805358327665,CHEEZEE PIM 235g ,,PURCHASE, 74.00 , 70.00 , 4.00 ,,,,
4805358327023,CHEEZEE PIM BOT 120g,,PURCHASE, 50.00 , 47.75 , 2.25 ,,,,
4805358324664,CHEEZEE SQUZE,,PURCHASE, 70.00 , 67.00 , 3.00 ,,,,
7622201720384,CHEEZWHIZ 210G PROMO,,PURCHASE, 78.00 , 71.43 , 6.57 ,,,,
4800216121041,CHEEZY 24g ,,PURCHASE, 9.00 , 7.25 , 1.75 ,,,,
4800216121058,CHEEZY 70g ,,PURCHASE, 32.00 , 26.70 , 5.30 ,,,,
4800216121911,Cheezy HOT 22g ,,PURCHASE, 9.00 , 7.25 , 1.75 ,,,,
4800216122437,CHEEZY RED HOT 70G ,,PURCHASE, 32.00 , 26.70 , 5.30 ,,,,
4800216126725,CHEEZYHOT 150G ,,PURCHASE, 59.00 , 52.75 , 6.25 ,,,,
4893049000416,CHIPS AHOY 142.5g ,,PURCHASE, 80.00 , 74.00 , 6.00 ,,,,
4800552888158,CHIPS DELIGHT ,,PURCHASE, 65.00 , 59.25 , 5.75 ,,,,
4806501703503,CHMPION TPID 145g ,,PURCHASE, 15.00 , 12.75 , 2.25 ,,,,
4806028519670,CHOCO EGG/RAINBOW STRIPE,,PURCHASE, 10.00 , 4.63 , 5.37 ,,,,
4800040352314,CHOCO MALLOWS ,,PURCHASE, 42.00 , 35.25 , 6.75 ,,,,
4800237331252,CHOCO MANI ,,PURCHASE, 25.00 , 22.00 , 3.00 ,,,,
4800365791065,CHUMZ CHEESE RING,,PURCHASE, 17.00 , 13.00 , 4.00 ,,,,
2000100010464,CLARIZ PEANUT 250g,,PURCHASE, 55.00 , 49.50 , 5.50 ,,,,
2000100010488,CLARIZ PEANUT BIG,,PURCHASE, 92.00 , 84.00 , 8.00 ,,,,
6921993490262,CLEANING WIPES,,PURCHASE, 35.00 , 20.00 , 15.00 ,,,,
6921993498268,CLEANING WIPES,,PURCHASE, 35.00 , 20.00 , 15.00 ,,,,
4800067112090,CLEENE COTTON ,,PURCHASE, 35.00 , 30.50 , 4.50 ,,,,
4800216110069,CLOVER 55g ,,PURCHASE, 28.00 , 23.00 , 5.00 ,,,,
4800216110014,CLOVER BIG 85g ,,PURCHASE, 36.00 , 30.50 , 5.50 ,,,,
4800216120013,CLOVER CHEESE,,PURCHASE, 10.00 , 7.25 , 2.75 ,,,,
4806526072011,COCO MANISA HEART CHOCO 3PC,,PURCHASE, 45.00 , 40.00 , 5.00 ,,,,
4806526072042,COCO MANISA HEART CHOCO 5PC,,PURCHASE, 65.00 , 58.00 , 7.00 ,,,,
4808888201528,COLGATE TOOTHBRUSH KIDDIES,,PURCHASE, 16.00 ,, NO PP ,,,,
CONDI,CONDI PC,,PURCHASE, 9.00 , 7.00 , 2.00 ,,,,
731126012140,CREAM APFLOUR 400g,,PURCHASE, 47.00 ,, NO PP ,,,,
731126011020,CREAM CORNSTARCH 200G,,PURCHASE, 26.00 , 20.35 , 5.65 ,,,,
4808680221250,CREAM OF MUSH 68g,,PURCHASE, 56.00 , 51.46 , 4.54 ,,,,
4800194177863,CRISPY PATATA 85G,,PURCHASE, 27.00 , 23.00 , 4.00 ,,,,
4807770101076,CUBEE CHOCO ,,PURCHASE, 13.00 , 10.23 , 2.77 ,,,,
4807770101083,CUBEE VANILLA,,PURCHASE, 13.00 , 10.23 , 2.77 ,,,,
4800040211116,CURLY TOPS120g ,,PURCHASE, 49.00 , 42.50 , 6.50 ,,,,
4805358373037,DAILY QUEZO 165g,,PURCHASE, 46.00 , 40.75 , 5.25 ,,,,
4801668500262,DATU  SOY 350ml ,,PURCHASE, 24.00 , 19.75 , 4.25 ,,,,
